"","x"
"6589",22535729.0114837
"6590",135218382.69107
"6591",5909220.27400935
"6592",96445630.2014205
"6593",68881135.4462144
"6594",57067526.7703364
"6595",38942.5382231998
"6596",72379868.3911951
"6597",340402.805339192
"6598",8643265.42717027
"6599",4485619.50844112
"6600",1669442.09397948
"6601",1543015.26145504
"6602",416674064.737939
"6603",21190963.9483654
"6604",6098497.50300181
"6605",67174262.9996301
"6606",551793.329715672
"6607",43099780.5103418
"6608",235720.792511838
"6609",164649.833074475
"6610",564757.447654393
"6611",4221877.75026812
"6612",555403052.749195
"6613",26813182.6082565
"6614",177065612.222448
"6615",1188290.17123162
"6616",131801791.161879
"6617",25409932.0889636
"6618",30252278.3860995
"6619",4221360.40315097
"6620",1104986.39876129
"6621",19371694.986666
"6622",60092592.8758757
"6623",131985019.061681
"6624",77526689.8352137
"6625",69139778.0622589
"6626",14499412.4985227
"6627",57973562.6681192
"6628",250347.781364851
"6629",922999.743602489
"6630",369938.905561947
"6631",386605.916965623
"6632",244250.536299838
"6633",1550607.23932621
"6634",6184458.05711443
"6635",158191.255744658
"6636",143936063.38491
"6637",48685504.0948855
"6638",17942.9614568133
"6639",5674367.32968984
"6640",6592502.92425471
"6641",110792937.301446
"6642",117074747.815755
"6643",1563627.1573215
"6644",305421.810732905
"6645",20627634.0282144
"6646",9547752.3256954
"6647",409796.241802748
"6648",27616099.3924867
"6649",2074793.42670264
"6650",637866.904502098
"6651",17340274.2257226
"6652",1359285.07806052
"6653",31936277.4743602
"6654",105213403.046689
"6655",7094995.53976245
"6656",17058365.0225935
"6657",60624554.9824481
"6658",629629.673664179
"6659",3606253.40669298
"6660",350688.194177882
"6661",279194.019840649
"6662",4938244.60963652
"6663",297345389.7408
"6664",944422.006327849
"6665",99197.0599802299
"6666",11800243.9772712
"6667",72701804.7716852
"6668",13744043.8703328
"6669",2997391.9547231
"6670",1202807.97249765
"6671",23420031.4605978
"6672",1541201.14296708
"6673",74295641.1853482
"6674",202445968.849244
"6675",34395886.0103028
"6676",5756046.40020367
"6677",371499.609259304
"6678",3045660.29431824
"6679",300883929.23266
"6680",12665174.3373814
"6681",409984504.819727
"6682",29359310.4871982
"6683",4775356.9751678
"6684",222146.521299509
"6685",1381089.39780517
"6686",3458907.93010702
"6687",58624647.2272163
"6688",13270840.8316823
"6689",16142154.9393628
"6690",235442109.456227
"6691",319803.23695181
"6692",402062351.69967
"6693",20993962.1728996
"6694",80027895.8403305
"6695",2367699.86812094
"6696",82612432.4570696
"6697",2444486.86757537
"6698",5495770.96358746
"6699",84257410.6150361
"6700",94971616.5139634
"6701",22752094.9888326
"6702",23709245.8662724
"6703",1989497.36091346
"6704",1817227.61161388
"6705",25317197.6944192
"6706",16931994.8573973
"6707",18361446.3484667
"6708",2042293.38542152
"6709",2671875.50318375
"6710",46404299.5620506
"6711",15528790.1847353
"6712",64162263.2012742
"6713",1097623.50486773
"6714",350465.607401697
"6715",2258173.90645362
"6716",14735622.4370248
"6717",262489451.902827
"6718",4298632.07480802
"6719",5785592.55810738
"6720",78945.7325807916
"6721",31129076.2183721
"6722",2932043.67081493
"6723",61794889.3710348
"6724",10464672.2563221
"6725",2128917.53953892
"6726",52857365.0793412
"6727",1863753.04803314
"6728",1114159.06272648
"6729",4493318.39251931
"6730",13407364.7066902
"6731",1085105.36026817
"6732",1179334.49778507
"6733",3557723.61860085
"6734",2685544.24276669
"6735",57247625.3336239
"6736",214663.662030485
"6737",3507755.16575185
"6738",4231239.93714088
"6739",1679445.83727205
"6740",134431.612189101
"6741",746653.954064795
"6742",25241125.9807914
"6743",73137559.398978
"6744",1955454.81693311
"6745",837325.767491466
"6746",71805800.4911861
"6747",5866606.74707468
"6748",469527.73283644
"6749",1586128.93041138
"6750",2263996.64280987
"6751",5484241.38656105
"6752",58212102.0504817
"6753",2955262.71798829
"6754",73162721.2605819
"6755",577002.707956192
"6756",136626753.252176
"6757",11989768.6333313
"6758",3696897.9705943
"6759",68715099.3137478
"6760",18540426.202945
"6761",7325770.08749191
"6762",327898.967334473
"6763",18538575.3522723
"6764",1087836.73265918
"6765",142727624.614683
"6766",64760.8580515046
"6767",22296052.4932924
"6768",88307627.9165262
"6769",16241792.4342456
"6770",8859882.52774676
"6771",2009053.22625885
"6772",445632.645753395
"6773",23971167.3758013
"6774",188783750.709637
"6775",253152849.800359
"6776",1500370.84830341
"6777",9972775.86224482
"6778",38245308.9462042
"6779",5957666.73068298
"6780",54302820.6382096
"6781",625481.485576899
"6782",112578447.445678
"6783",16030154.0962287
"6784",475402.685525026
"6785",50684709.2196772
"6786",928137.450025599
"6787",6525007.46403256
"6788",1029946.94392512
"6789",947755.430139622
"6790",1724643.53078768
"6791",41195630.8288868
"6792",165800940.337374
"6793",41427069.7003265
"6794",657530.009357639
"6795",6642207.14576579
"6796",419860214.792103
"6797",3609669.96006863
"6798",13146226.77453
"6799",1105368.73626175
"6800",27884814.6209389
"6801",56133240.2189604
"6802",3804316.00150489
"6803",141667924.789223
"6804",28580.4000110039
"6805",19548000.7191451
"6806",2890230.82098149
"6807",29516495.5076995
"6808",2636768.92079203
"6809",9055847.9816101
"6810",5809515.14932313
"6811",28756181.9905024
"6812",944730.226703693
"6813",121174730.199891
"6814",674078.441600978
"6815",2113023.10503441
"6816",2657703.87971083
"6817",100967.076656076
"6818",14812.6405729039
"6819",14787858.1051112
"6820",46628644.1339393
"6821",12630526.3343319
"6822",16900436.5538291
"6823",12813020.5323426
"6824",111368622.521246
"6825",20058836.5591861
"6826",6154893.33539426
"6827",315258.53139883
"6828",92793.4199507572
"6829",114663.576562696
"6830",980817.02300768
"6831",42579765.0387527
"6832",8875440.53356476
"6833",4876299.13718752
"6834",2748830.2061174
"6835",74624460.8425687
"6836",650941.396106413
"6837",82477712.0567453
"6838",937688.977109579
"6839",1512342.37020207
"6840",5915141.16622207
"6841",1835475.13755743
"6842",2096321.49060279
"6843",3369671.27469692
"6844",25262578.044526
"6845",7541111.78232436
"6846",19576863.3072968
"6847",295755.081052183
"6848",2629850.6106711
"6849",3298797.46725521
"6850",42445469.0600358
"6851",114106429.074654
"6852",3856825.46105267
"6853",2411046.13674595
"6854",7455475.83747741
"6855",15644626.8402104
"6856",461685.658693672
"6857",5159137.50482951
"6858",700435.043585027
"6859",13580090.5281795
"6860",7835318.01711295
"6861",14256695.8968885
"6862",31202905.6268129
"6863",188220190.036721
"6864",1980017.81636871
"6865",2314071.41462855
"6866",86410290.6971354
"6867",15309635.6581984
"6868",791179671.687623
"6869",28908285.299735
"6870",1017199.57228639
"6871",47174403.0269758
"6872",185387.658709495
"6873",1809562.89400351
"6874",25273658.6836197
"6875",1700919.96220755
"6876",20800517.3207694
"6877",8212030.2587793
"6878",618011.319904216
"6879",891276.611536225
"6880",549347.220187964
"6881",787510.267755393
"6882",40538664.4865367
"6883",36539707.76574
"6884",6464558.40943953
"6885",3455894.30049873
"6886",508482.085843673
"6887",6164756.34954411
"6888",42795321.7776126
"6889",2074842.89175619
"6890",5791788.06817118
"6891",24731505.8844857
"6892",102512157.493572
"6893",140818201.988809
"6894",19367496.7491505
"6895",730957.494907404
"6896",455677.015881873
"6897",476894.667978927
"6898",5537464.21551462
"6899",2116090.70379788
"6900",20319708.3305806
"6901",29273357.9874567
"6902",1564730.33169761
"6903",8459486.60327423
"6904",97147183.556399
"6905",35588050.5883016
"6906",109285084.540022
"6907",9132525.54966227
"6908",5774135.38265079
"6909",859797.926091691
"6910",2304122.69366529
"6911",4066461.16644385
"6912",5477911.42316605
"6913",322238299.704866
"6914",98797794.5765663
"6915",3626375.63312068
"6916",11152796.9316756
"6917",512972309.226482
"6918",41412113.5804895
"6919",257119.674504262
"6920",73049223.5769128
"6921",140482011.103023
"6922",4460391.07463982
"6923",4709610.99104148
"6924",87159.6877349399
"6925",3346882.03151776
"6926",8342055.25531693
"6927",316590.311005444
"6928",24009657.2264896
"6929",32831895.3583548
"6930",107182497.617097
"6931",2428234.42041399
"6932",2891309.50908035
"6933",980311.323273291
"6934",77675446.8416653
"6935",302772.173026095
"6936",7046100.24788926
"6937",77131791.8624987
"6938",1815934.07725801
"6939",1883693.78684204
"6940",28566673.178476
"6941",53254949.4371909
"6942",7004176.91048485
"6943",2393656.18910906
"6944",105120422.26284
"6945",6361142.78328293
"6946",58128313.7557915
"6947",696785.716020749
"6948",4363630.16864229
"6949",73776070.0160876
"6950",209030443.188442
"6951",112289.910056041
"6952",7804609.70790746
"6953",7455628.35830751
"6954",4305053.53312622
"6955",55121469.732332
"6956",1572932.47200028
"6957",801160.284313304
"6958",352567.115819291
"6959",2895699.87040897
"6960",25577074.4868983
"6961",6157803.36230872
"6962",113466843.662869
"6963",9749509.75280767
"6964",10133978.3893301
"6965",567875.83059861
"6966",49191026.5296921
"6967",42790747.6166078
"6968",1607833.39035012
"6969",234895.67032564
"6970",7352055.52778651
"6971",104460146.377669
"6972",157134.785940059
"6973",33824233.9409074
"6974",31122338.0157774
"6975",12887131.0214922
"6976",5306723.79984538
"6977",2636590.79356738
"6978",840370.077646318
"6979",36751928.8222847
"6980",19118126.4309286
"6981",1775117.88341648
"6982",15643554.3418488
"6983",721812.100152653
"6984",68180529.3801624
"6985",179535856.466997
"6986",25205101.1498214
"6987",1129054.50051026
"6988",17779924.1169929
"6989",2154591.00273583
"6990",151822523.972125
"6991",1646081.2258246
"6992",459202.141802454
"6993",509184.645075347
"6994",88514.1227827407
"6995",23124018.9693714
"6996",36305048.8885502
"6997",49730.5710737604
"6998",5307288.67931707
"6999",85928423.4452715
"7000",367102.873096415
"7001",6064229.51743605
"7002",517387.193093726
"7003",3631383.75444331
"7004",5672276.89909304
"7005",790829.359378005
"7006",214949.563979837
"7007",1719120.42900546
"7008",28947759.2188146
"7009",3168664.03230025
"7010",7330033.76823599
"7011",656182.544653422
"7012",369741.388818627
"7013",933530.5295643
"7014",106093.743302395
"7015",122737765.188492
"7016",132034684.703518
"7017",6142601.89829089
"7018",5421960.84741496
"7019",48602293.5914815
"7020",33771989.577553
"7021",3101632.95125305
"7022",36170793.2137082
"7023",40736097.4349013
"7024",3118181.28697106
"7025",4206916.01654368
"7026",102411488.594659
"7027",25888940.5697399
"7028",1659537.94319017
"7029",14226003.9145454
"7030",16018045.1866803
"7031",34230906.6282093
"7032",3561083.72568302
"7033",930242.190051376
"7034",4325972.6374964
"7035",5338254.15610381
"7036",3277666.45313603
"7037",6071366.9397281
"7038",4000650.62874479
"7039",24502160.512737
"7040",3344152.92013518
"7041",31527288.5646974
"7042",39102598.5663912
"7043",321354.305356853
"7044",10967240.0408241
"7045",15903134.1911277
"7046",60934121.1791923
"7047",114828105.478992
"7048",2476732.18905561
"7049",6688315.84674256
"7050",148508.819875004
"7051",1544089.00141054
"7052",35802064.8826748
"7053",2062607.4318259
"7054",19108889.6168398
"7055",55621797.6539378
"7056",219061308.441293
"7057",8692192.5750313
"7058",3249833.90544156
"7059",8436704.64628068
"7060",9242847.39731433
"7061",8940213.09975616
"7062",15933152.414034
"7063",361268.570100564
"7064",66731512.6857827
"7065",24352643.1427541
"7066",930957.713699487
"7067",96243.6491813617
"7068",39567229.3361274
"7069",375715.386473792
"7070",87865287.7594828
"7071",176194574.331968
"7072",377162.727384472
"7073",11741297.3863799
"7074",1963111.13930908
"7075",26574857.3897179
"7076",30503602.4562326
"7077",3962357.74659787
"7078",30616795.7257858
"7079",3896537.3793125
"7080",3796899.8563239
"7081",3839993.08977426
"7082",429715.543707873
"7083",369069.419394767
"7084",7442311.06056481
"7085",4472444.70502212
"7086",78171.8996830045
"7087",105141067.045805
"7088",52036554.3219814
"7089",948643.782649936
"7090",2477984.80641291
"7091",3471535.29696022
"7092",83900713.2836284
"7093",25058525.5150357
"7094",34527182.4395717
"7095",697599.79237158
"7096",3391006.83433194
"7097",75015721.8072042
"7098",17481595.0476217
"7099",53240722.5242156
"7100",3598763.62072266
"7101",9641348.37026894
"7102",651912.74210267
"7103",1824059.13457494
"7104",2724340.76672635
"7105",37813835.2161617
"7106",10636265.2287339
"7107",19022445.1905721
"7108",1000480.67637327
"7109",27829141.3260792
"7110",411650.747913543
"7111",5378680.54198533
"7112",55525156.8222582
"7113",85374225.5346949
"7114",2311892.86123245
"7115",13216738.6108488
"7116",7115986.99901373
"7117",70054.0907974273
"7118",16227331.8887149
"7119",4376183.85728652
"7120",411887.362780948
"7121",7624099.02362878
"7122",945352.407811898
"7123",1356044.58974455
"7124",293308721.365465
"7125",6340561.21164145
"7126",235855281.668468
"7127",28825370.0943518
"7128",2954257.27047054
"7129",4089202.94882829
"7130",10948683.9680077
"7131",2458559.50355676
"7132",14416699.6148237
"7133",128362088.082062
"7134",31376328.7523102
"7135",69013282.2875291
"7136",32205241.5943338
"7137",10254158.1291027
"7138",8020489.73366935
"7139",529102.809137566
"7140",103658621.135537
"7141",295426.451923569
"7142",3234826.09324937
"7143",36519296.8871997
"7144",592192.987460605
"7145",15483083.5942357
"7146",1644357.71561489
"7147",25077987.3656252
"7148",1652028.64274296
"7149",4508855.0933816
"7150",669289.139539069
"7151",10209888.9995093
"7152",28183583.2847983
"7153",2767398.95217801
"7154",26977613.8175307
"7155",79200702.7961738
"7156",7280034.00345085
"7157",40752495.0726644
"7158",489795.817082849
"7159",1344783.56856508
"7160",204544.776411253
"7161",31664585.5141775
"7162",353257977.65235
"7163",4523690.89794394
"7164",550911.288330188
"7165",44931281.0415912
"7166",4999820.04678728
"7167",452014.328129218
"7168",381532.548800419
"7169",4395269.67781487
"7170",4531337.18748796
"7171",7641865.74594227
"7172",3716644.24905334
"7173",1521905.04767091
"7174",1892013.07065578
"7175",635157.439113377
"7176",6865734.68946003
"7177",54297927.3339548
"7178",29204889.4232637
"7179",86254058.0257006
"7180",602601.842086936
"7181",3752161.77064515
"7182",52844106.6033461
"7183",276723.329535089
"7184",660839757.505283
"7185",9316244.90824964
"7186",17768141.5260904
"7187",30686485.6074191
"7188",33684271.3959711
"7189",7016047.24858819
"7190",689111.421571983
"7191",225284.429470423
"7192",13106000.7217084
"7193",19071195.4915464
"7194",219170085.934496
"7195",17314232.4574659
"7196",6210944.78694054
"7197",9558854.72720175
"7198",9837062.74231083
"7199",1798109.54634464
"7200",57431109.5129596
"7201",696875.221963765
"7202",12693101.8472294
"7203",260933.288244623
"7204",35800796.0588377
"7205",132334333.569537
"7206",114958727.329481
"7207",209201896.175605
"7208",7515578.44104873
"7209",3690373.85406546
"7210",243254.343888026
"7211",91510.9689301537
"7212",6016725.154958
"7213",13644043.4125246
"7214",62848625.8091849
"7215",91202246.4207209
"7216",97746544.3073757
"7217",521565.027285648
"7218",16106327.9903158
"7219",4089748.67763531
"7220",42839288.2646981
"7221",10357758.1647168
"7222",4644119.00678535
"7223",7789861.31541709
"7224",4134985.91679092
"7225",159058.207975157
"7226",32296799.6778823
"7227",26378163.1250672
"7228",4407287.34580106
"7229",15207803.8682139
"7230",901612.613026665
"7231",1789538.3583986
"7232",264417748.396546
"7233",74994073.4961421
"7234",130632955.72855
"7235",27443893.0016424
"7236",72191259.3779592
"7237",7471316.57740563
"7238",4220388.06476954
"7239",533981342.407699
"7240",14417654.1089495
"7241",136535443.245345
"7242",16820428.6069992
"7243",3773109.57566808
"7244",10113173.0814929
"7245",640052.571889036
"7246",705913.513166835
"7247",36004849.2898357
"7248",38014042.6154157
"7249",354123.648062378
"7250",155341.981603312
"7251",25779374.9457907
"7252",7920688.34171131
"7253",3717113.37915545
"7254",45773414.7814879
"7255",91213.5975648551
"7256",2737322.23693339
"7257",6468556.69576604
"7258",26708934.9329636
"7259",3932723.43107192
"7260",253619.894942872
"7261",324755269.332907
"7262",172936.282129992
"7263",32407030.9131653
"7264",2671466.13787108
"7265",755709.521671149
"7266",32555313.0437431
"7267",206086.009255665
"7268",656172.338670722
"7269",32155005.6324625
"7270",138010081.385104
"7271",1448472.18515593
"7272",13672510.8418234
"7273",993917.474978612
"7274",1338531.78394962
"7275",7237741.35037197
"7276",2300182.52405198
"7277",102537863.299369
"7278",180808390.03585
"7279",136516757.95954
"7280",53684015.9075942
"7281",24549909.9787234
"7282",30642690.0106897
"7283",108642058.340121
"7284",290877.73788485
"7285",35142344.0737526
"7286",133897658.429545
"7287",4082483.75512652
"7288",2241306.75514942
"7289",99088882.4483889
"7290",5185720.05172633
"7291",17498867.4271667
"7292",362819.413846826
"7293",20306819.4758021
"7294",2560373.89705927
"7295",35397994.563691
"7296",78121.4874193318
"7297",11627001.0728037
"7298",4123546.6741003
"7299",4408713.02370354
"7300",465228.455845459
"7301",20741932.6508383
"7302",1332382.05690558
"7303",288102.346213976
"7304",12245247.285086
"7305",1570432.90894059
"7306",392365652.151363
"7307",948272.83086173
"7308",139355.525848869
"7309",7752742.03943317
"7310",4563689.27720894
"7311",4267780.62082934
"7312",77338742.9059725
"7313",126217899.930869
"7314",2763213.09538998
"7315",3628827.56665722
"7316",688449.757176611
"7317",7818635.95143378
"7318",62465668.5790001
"7319",1331132.06998311
"7320",38907764.4131669
"7321",99438.4248931062
"7322",589154.972975198
"7323",30210318.9502291
"7324",2237733.14782591
"7325",213025966.364355
"7326",167771777.677598
"7327",3332483.01039385
"7328",25681534.0853906
"7329",57679987.5304519
"7330",184806336.185238
"7331",76280697.6337534
"7332",31026484.4480863
"7333",47507857.4039429
"7334",2703901.35268186
"7335",30278379.8676111
"7336",2112956.75915326
"7337",8054085.89425602
"7338",37475581.3383862
"7339",49585632.8053395
"7340",1520064.99926468
"7341",47533.3342088357
"7342",43938616.8705254
"7343",3647070.89150864
"7344",761839.05656497
"7345",5774190.10240548
"7346",3136115.37190126
"7347",6425538.84781643
"7348",678805.212660943
"7349",22797179.5644557
"7350",13005083.6979698
"7351",23763059.6905527
"7352",55251.1982701206
"7353",5646375.51404288
"7354",79379.017770443
"7355",31864863.7904878
"7356",28279893.1688007
"7357",2431607.86601413
"7358",8650964.71346984
"7359",47865016.3973011
"7360",23817371.2678643
"7361",69537.5215388635
"7362",135005030.70538
"7363",355466165.984346
"7364",414224.797282334
"7365",67886611.4190837
"7366",26627094.0886078
"7367",696888.943960998
"7368",19404252.0426859
"7369",19413222.364165
"7370",57837560.0310167
"7371",263956.754028976
"7372",61527860.3902249
"7373",268832736.544479
"7374",12797120.618386
"7375",47369700.4073885
"7376",278523.883764692
"7377",11945872.6003927
"7378",29905712.5055761
"7379",21307392.8955775
"7380",1015604.28765083
"7381",923392.704805882
"7382",2756773.41494022
"7383",388400.000547002
"7384",6984887.45037656
"7385",25972791.9619166
"7386",31578762.7654103
"7387",1294347.42579562
"7388",1151958.56255411
"7389",390185.043523242
"7390",152814.040359464
"7391",7908952.00378229
"7392",2274623.09448839
"7393",464848260.263854
"7394",34746941.8837662
"7395",39011402.1132392
"7396",41337357.865952
"7397",2502070.15798835
"7398",655848.873458448
